file,mean_rms_db,median_rms_db,std_rms_db,silence_ratio,num_frames,sr
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0001.wav,-46.50972366333008,-35.016014099121094,27.451602935791016,0.3551829268292683,1312,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0002.wav,-46.599910736083984,-34.81004333496094,29.12714195251465,0.3648562300319489,1565,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0003.wav,-46.97761535644531,-35.797264099121094,29.73832893371582,0.3776111408677022,1867,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0005.wav,-46.29177474975586,-35.99597930908203,26.861953735351562,0.39419354838709675,1550,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0006.wav,-45.289085388183594,-35.185279846191406,26.195968627929688,0.3410958904109589,1460,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0007.wav,-46.19945526123047,-35.44596862792969,27.40318489074707,0.3820047355958958,1267,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0008.wav,-46.18231201171875,-35.843101501464844,27.27496337890625,0.3487773487773488,1554,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0133_0009.wav,-46.08420944213867,-35.665462493896484,26.750173568725586,0.37027206370272064,1507,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0134_0001.wav,-45.6425895690918,-35.59794998168945,26.750293731689453,0.37550362610797744,1241,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0134_0002.wav,-44.076194763183594,-35.30517578125,25.0627384185791,0.35815338793745344,1343,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0134_0003.wav,-45.42838668823242,-35.35746765136719,28.85865592956543,0.3518915060670949,1401,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0134_0004.wav,-45.38666534423828,-36.24073791503906,28.345596313476562,0.3789712556732224,1322,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0134_0006.wav,-44.985843658447266,-35.90097427368164,26.869592666625977,0.3632198952879581,1528,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0134_0008.wav,-44.59349060058594,-34.81129455566406,29.601858139038086,0.3252184769038702,1602,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0134_0009.wav,-47.18191146850586,-34.45053482055664,34.99250793457031,0.3550036523009496,1369,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0001.wav,-46.45191955566406,-33.54374313354492,31.313968658447266,0.33189282627484873,1157,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0002.wav,-45.81193161010742,-35.30979537963867,26.07710075378418,0.3302980132450331,1208,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0004.wav,-42.799888610839844,-33.20356369018555,27.613525390625,0.30242214532871975,1445,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0005.wav,-42.57749557495117,-33.7571907043457,26.410079956054688,0.3055555555555556,1584,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0006.wav,-45.41770935058594,-35.1970100402832,28.763137817382812,0.3321504613200852,1409,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0007.wav,-44.76484680175781,-31.409439086914062,31.340557098388672,0.3000755857898715,1323,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0008.wav,-42.926597595214844,-32.280128479003906,29.451385498046875,0.27037037037037037,1620,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0136_0009.wav,-44.2215576171875,-29.907556533813477,35.04685974121094,0.2829861111111111,1152,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0001.wav,-51.30516815185547,-33.298057556152344,37.85588836669922,0.37320574162679426,1254,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0002.wav,-45.77199935913086,-33.08515930175781,28.20449447631836,0.3462664714494876,1366,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0003.wav,-49.94989013671875,-34.385475158691406,34.979156494140625,0.36427457098283933,1282,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0004.wav,-46.08884048461914,-34.09246063232422,27.620803833007812,0.344804318488529,1482,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0005.wav,-47.87054443359375,-34.10206604003906,30.983665466308594,0.3397790055248619,1448,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0006.wav,-47.85407638549805,-34.981204986572266,29.30959701538086,0.3622730860299921,1267,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0007.wav,-45.8751220703125,-33.37187194824219,28.66619873046875,0.3224076281287247,1678,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0008.wav,-46.31411361694336,-31.80776023864746,31.880605697631836,0.3214804063860668,1378,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0137_0009.wav,-46.53487014770508,-32.64250183105469,30.32417106628418,0.35714285714285715,1316,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0001.wav,-46.587364196777344,-31.934370040893555,37.771121978759766,0.31741140215716485,1298,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0002.wav,-45.79963684082031,-31.91561508178711,36.4737548828125,0.2987721691678035,1466,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0003.wav,-45.28171157836914,-33.041297912597656,31.705219268798828,0.31574923547400613,1308,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0004.wav,-49.51020050048828,-34.095245361328125,37.89124298095703,0.35827464788732394,1136,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0005.wav,-45.75182342529297,-34.286014556884766,31.061742782592773,0.3269461077844311,1670,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0006.wav,-50.65669250488281,-34.919219970703125,38.31231689453125,0.3666940114848236,1219,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0007.wav,-44.72317886352539,-32.90805435180664,31.885108947753906,0.3197172034564022,1273,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0008.wav,-44.82441711425781,-32.75775146484375,31.111387252807617,0.31127272727272726,1375,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0138_0009.wav,-49.02080535888672,-33.09357833862305,39.245914459228516,0.3560344827586207,1160,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0001.wav,-52.54203796386719,-34.67229461669922,38.02027893066406,0.3664965986394558,1176,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0002.wav,-46.56000518798828,-33.39640808105469,30.1209774017334,0.318,1500,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0003.wav,-44.55889129638672,-31.26904296875,29.539424896240234,0.2859237536656892,1364,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0004.wav,-42.55550003051758,-30.690153121948242,25.49533462524414,0.2808362369337979,1435,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0005.wav,-44.43128204345703,-29.84359359741211,32.3862190246582,0.28194993412384717,1518,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0006.wav,-43.641990661621094,-29.449703216552734,29.296598434448242,0.2834008097165992,1235,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0007.wav,-43.90031814575195,-28.3857421875,34.414859771728516,0.2879746835443038,1264,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0139_0008.wav,-43.77711486816406,-28.319501876831055,31.145261764526367,0.3044534412955466,1235,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0141_0001.wav,-41.29389953613281,-30.520572662353516,33.356040954589844,0.32398753894080995,1284,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0141_0002.wav,-39.43498611450195,-24.382394790649414,33.17997360229492,0.3144078144078144,1638,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0141_0003.wav,-36.911556243896484,-21.640724182128906,30.703702926635742,0.2697095435684647,1446,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0141_0005.wav,-36.38707733154297,-22.316844940185547,30.952133178710938,0.2781557067271353,1323,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0141_0006.wav,-48.26616668701172,-32.36211395263672,41.338321685791016,0.3401860009789525,2043,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0141_0007.wav,-47.42991638183594,-32.990814208984375,36.07432174682617,0.34872979214780603,1299,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0141_0009.wav,-46.94519805908203,-33.322689056396484,30.61019515991211,0.3758278145695364,1208,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0001.wav,-43.5202522277832,-28.305068969726562,29.040498733520508,0.3217893217893218,1386,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0002.wav,-43.47509765625,-27.772302627563477,29.907211303710938,0.3297796730632552,1407,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0003.wav,-43.97783660888672,-28.40349578857422,28.606103897094727,0.3319919517102616,1491,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0004.wav,-42.39625549316406,-27.94554901123047,28.019521713256836,0.33250927070457353,1618,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0005.wav,-41.18027114868164,-26.153623580932617,29.171127319335938,0.28875582168995345,1503,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0006.wav,-43.24891662597656,-27.18062400817871,30.027584075927734,0.31011045029736617,1177,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0007.wav,-42.89335250854492,-27.997835159301758,28.522037506103516,0.3254901960784314,1275,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0142_0008.wav,-44.94694137573242,-29.464303970336914,28.779678344726562,0.3310450038138825,1311,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0143_0003.wav,-43.901878356933594,-28.360153198242188,28.378400802612305,0.32166301969365424,1371,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0143_0004.wav,-44.76737976074219,-29.78420066833496,27.837684631347656,0.31815181518151814,1515,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0143_0005.wav,-43.48422622680664,-29.85755157470703,26.577829360961914,0.318297331639136,1574,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0143_0007.wav,-47.074554443359375,-33.18074035644531,26.153709411621094,0.3406060606060606,1650,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0143_0008.wav,-49.848445892333984,-34.97344207763672,27.030344009399414,0.38976377952755903,1524,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0143_0009.wav,-49.515071868896484,-34.959468841552734,26.92218589782715,0.37942779291553136,1468,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0001.wav,-43.47111892700195,-28.377113342285156,33.0218391418457,0.27059611520428667,1493,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0002.wav,-42.47309112548828,-29.29497528076172,26.256038665771484,0.284375,1280,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0003.wav,-44.74618148803711,-29.476852416992188,34.26543045043945,0.2706514439220954,1489,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0004.wav,-41.41606140136719,-28.905704498291016,26.020061492919922,0.2708187543736879,1429,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0005.wav,-42.709049224853516,-27.954330444335938,32.992958068847656,0.252925877763329,1538,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0006.wav,-46.07283401489258,-29.873342514038086,35.648502349853516,0.29817444219066935,1479,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0007.wav,-45.07270431518555,-29.206144332885742,32.848670959472656,0.30259849119865884,1193,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0008.wav,-43.361839294433594,-28.568317413330078,30.191314697265625,0.28812316715542524,1364,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0145_0009.wav,-41.09602355957031,-27.66025161743164,27.846555709838867,0.2857142857142857,1365,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0001.wav,-37.831520080566406,-27.01859474182129,28.0252742767334,0.21541637990364762,1453,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0002.wav,-39.41550827026367,-27.28468132019043,31.16335678100586,0.2469045884923525,1373,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0003.wav,-40.4485969543457,-27.31846809387207,30.379016876220703,0.2565528196981732,1259,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0004.wav,-36.578102111816406,-24.375476837158203,29.02838706970215,0.24149659863945577,1470,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0005.wav,-38.39099884033203,-24.488506317138672,29.349977493286133,0.25998370008149957,1227,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0006.wav,-41.378822326660156,-25.264577865600586,34.7028694152832,0.2708840227088402,1233,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0007.wav,-49.09993362426758,-32.72761917114258,38.07365036010742,0.3393416927899687,1276,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0008.wav,-44.403194427490234,-32.559410095214844,33.13639450073242,0.2789598108747045,1269,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0146_0009.wav,-48.52880096435547,-32.84918975830078,42.313262939453125,0.29226006191950465,1615,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0001.wav,-46.111576080322266,-31.641735076904297,37.284690856933594,0.2766990291262136,1648,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0002.wav,-49.832969665527344,-33.977020263671875,38.0230827331543,0.3328998699609883,1538,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0003.wav,-50.708839416503906,-33.286659240722656,39.90731430053711,0.3330605564648118,1222,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0004.wav,-50.979393005371094,-33.618553161621094,41.50966262817383,0.32730560578661844,1659,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0005.wav,-49.253318786621094,-33.50585174560547,38.28834533691406,0.33458929917106256,1327,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0006.wav,-50.519065856933594,-33.09781265258789,39.36832809448242,0.34422310756972113,1255,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0007.wav,-52.15365219116211,-32.365257263183594,45.97467803955078,0.32798023471278565,1619,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0008.wav,-51.146427154541016,-32.88730239868164,41.60658645629883,0.3581973581973582,1287,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0147_0009.wav,-49.93290328979492,-32.222694396972656,42.286842346191406,0.3166332665330661,1497,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0001.wav,-56.40949630737305,-45.510894775390625,36.708091735839844,0.5301966292134831,1424,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0002.wav,-53.78242111206055,-38.10384750366211,34.978797912597656,0.4801699716713881,1412,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0003.wav,-56.06210708618164,-44.639549255371094,36.35807418823242,0.5239637305699482,1544,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0004.wav,-57.26179122924805,-50.59766387939453,35.75354766845703,0.5447347585114806,1263,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0005.wav,-57.31803894042969,-39.13313293457031,40.02558517456055,0.493006993006993,1144,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0006.wav,-50.120155334472656,-36.71014404296875,30.310882568359375,0.45555555555555555,1710,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0007.wav,-57.111820220947266,-37.551429748535156,39.63068389892578,0.48191823899371067,1272,16000
HD-Track2-train\HD-Track2-train-en\Negation or Dissatisfaction\0148_0008.wav,-54.58137130737305,-36.80254364013672,36.73731231689453,0.46647230320699706,1372,16000
